siren;denomination;categorie_juridique;tranche_effectif;population;present_fichier_odf;obligation_publication;latitude;longitude;adresse
130010937;DIRECTION DEPARTEMENTALE DES TERRITOIRES ET DE LA MER ILLE-ET-VILAINE;7172;32;-1;False;non_connu;48.117337;-1.717611;LE MORGAT 12 RUE MAURICE FABRE 35000 RENNES CS 23167 35031 RENNES CEDEX
130010960;DIRECTION DEPARTEMENTALE DES TERRITOIRES ISERE;7172;31;-1;False;non_connu;45.180131;5.714339;17 BD JOSEPH VALLIER 38000 GRENOBLE 38040 GRENOBLE CEDEX 9
130010986;DIRECTION DEPARTEMENTALE DES TERRITOIRES CHARENTE;7172;22;-1;False;non_connu;45.646459;0.164254;43 RUE DU DOCTEUR DUROSELLE 16000 ANGOULEME 16016 ANGOULEME CEDEX
130011000;DIRECTION DEPARTEMENTALE TERRITOIRES LOIRET;7172;22;-1;False;non_connu;47.915811;1.898861;CITE ADMINISTRATIVE COLIGNY 131 RUE DU FAUBOURG BANNIER 45000 ORLEANS 45042 ORLEANS CEDEX 1
130011026;DIRECTION DEPARTEMENTALE DES TERRITOIRES ET DE LA MER VAR;7172;32;-1;False;non_connu;43.115163;5.934995;244 AV DE L'INFANTERIE DE MARINE 83000 TOULON BP 501 83041 TOULON CEDEX 9
130011034;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES GARD;7172;41;-1;False;non_connu;;;
130011067;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES MAYENNE;7172;32;-1;False;non_connu;;;
130011075;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES SEINE ST DENIS;7172;42;-1;False;non_connu;;;
130011083;DIRECTION DEPARTEMENTALE DES TERRITOIRES HAUT-RHIN;7172;22;-1;False;non_connu;48.084797;7.359348;CITE ADMINISTRATIVE BAT TOUR 3 RUE FLEISCHHAUER 68000 COLMAR 68026 COLMAR CEDEX
130011158;DIRECTION DEPARTEMENTALE DES TERRITOIRES EURE;7172;22;-1;False;non_connu;49.023051;1.139731;1 AV DU MARECHAL FOCH 27000 EVREUX 27022 EVREUX CEDEX
130011216;DIRECTION DEPARTEMENTALE PROTECTION POPULATIONS ALPES MARITIMES;7172;21;-1;False;non_connu;43.67538;7.19965;BATIMENT MONT DES MERVEILLES 147 BD DU MERCANTOUR 06200 NICE
130011224;DIRECTION DEPARTEMENTALE DES TERRITOIRES TARN-ET-GARONNE;7172;22;-1;True;non_connu;44.019913;1.350227;2 QUAI DE VERDUN 82000 MONTAUBAN BP 775 82013 MONTAUBAN CEDEX
130011232;DIRECTION DEPARTEMENTALE DES TERRITOIRES ET DE LA MER ALPES-MARITIMES;7172;31;-1;False;non_connu;43.67538;7.19965;CADAM 147 BD DU MERCANTOUR 06200 NICE
130011240;DIRECTION DEPARTEMENTALE DES TERRITOIRES ET DE LA MER GIRONDE;7172;32;-1;False;non_connu;43.608465;1.436373;CITE ADMINISTRATIVE RUE JULES FERRY 33200 BORDEAUX BP 90 33090 BORDEAUX CEDEX
130011273;DIRECTION DEPARTEMENTALE TERRITOIRES LOZERE;7172;22;-1;False;non_connu;44.527886;3.47175;4 AV DE LA GARE 48000 MENDE 48005 MENDE CEDEX
130011323;DIRECTION DEPARTEMENTALE TERRITOIRES HAUTE-MARNE;7172;22;-1;False;non_connu;48.116747;5.145194;82 RUE DU COMMANDANT HUGUENY 52000 CHAUMONT BP 2087 52903 CHAUMONT CEDEX 9
130011331;DIRECTION DEPARTEMENTALE DES TERRITOIRES TERRITOIRE DE BELFORT;7172;21;-1;False;non_connu;47.63685;6.86112;PL DE LA REVOLUTION FRANCAISE 90000 BELFORT BP 605 90020 BELFORT CEDEX
130011349;DIRECTION DEPARTEMENTALE DES TERRITOIRES ARDECHE;7172;22;-1;False;non_connu;44.735002;4.601464;2 BD DES MOBILES 07000 PRIVAS BP 613 07006 PRIVAS CEDEX
130011398;DIRECTION DEPARTEMENTALE DES TERRITOIRES  VAUCLUSE;7172;22;-1;False;non_connu;47.916364;1.899889;CITE ADMINISTRATIVE CRS JEAN JAURES 84000 AVIGNON BP 31045 84098 AVIGNON CEDEX 9
130011406;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES AUBE;7172;32;-1;False;non_connu;48.299395;4.072031;22 BD GAMBETTA 10000 TROYES BP 381 10026 TROYES CEDEX
130011414;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES CHARENTE MARITIME;7172;41;-1;False;non_connu;;;
130011422;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES HAUTES PYRENEES;7172;32;-1;False;non_connu;;;
130011430;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES MEURTHE ET MOSELLE;7172;41;-1;False;non_connu;;;
130011448;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES JURA;7172;32;-1;False;non_connu;46.67259;5.553971;8 AV THUREL 39000 LONS-LE-SAUNIER
130011455;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES VAUCLUSE;7172;41;-1;False;non_connu;;;
130011513;DIRECTION DEPARTEMENTALE PROTECTION POPULATIONS BOUCHES-DU-RHONE;7172;22;-1;False;non_connu;43.278987;5.391601;HOTEL FINANCES DU PRADO 22 RUE BORDE 13008 MARSEILLE 8 13285 MARSEILLE CEDEX 08
130011570;DIRECTION DEPARTEMENTALE DES TERRITOIRES ET DE LA MER PYRENEES-ATLANTIQUES;7172;31;-1;False;non_connu;;;
130011604;DIRECTION DEPARTEMENTALE PROTECTION POPULATIONS CALVADOS;7172;21;-1;False;non_connu;49.199778;-0.348345;6 BD GENERAL VANIER 14000 CAEN 14070 CAEN CEDEX 5
130011638;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES AIN;7172;41;-1;False;non_connu;46.206523;5.219796;11 BD MAL LECLERC 01000 BOURG-EN-BRESSE BP 40423 01012 BOURG EN BRESSE CEDEX
130011646;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES DOUBS;7172;41;-1;False;non_connu;;;
130011653;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES OISE;7172;41;-1;False;non_connu;49.429759;2.079307;2 RUE MOLIERE 60000 BEAUVAIS BP 80323 60021 BEAUVAIS CEDEX
130011661;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES PUY DE DOME;7172;41;-1;False;non_connu;;;
130011786;DIRECTION DEPARTEMENTALE DES TERRITOIRES ARIEGE;7172;22;-1;False;non_connu;42.964385;1.604063;10 RUE DES SALENQUES 09000 FOIX
130012057;DIRECTION DEPARTEMENTALE DE LA PROTECTION DES POPULATIONS HAUTS-DE-SEINE;7172;21;-1;False;non_connu;48.897071;2.216246;167-177 167 AV F ET I JOLIOT CURIE 92000 NANTERRE 92013 NANTERRE CEDEX
130012065;DIRECTION DEPARTEMENTALE DE LA PROTECTION DES POPULATIONS VAL-D'OISE;7172;21;-1;False;non_connu;49.037098;2.0786;IMMEUBLE LE MODEM 16 RUE TRAVERSIERE 95000 CERGY 95035 CERGY PONTOISE CEDEX
130012073;DIRECTION DEPARTEMENTALE DES TERRITOIRES YVELINES;7172;22;-1;False;non_connu;48.797166;2.132379;35 RUE DE NOAILLES 78000 VERSAILLES BP 1115 78011 VERSAILLES CEDEX
130012081;DIRECTION DEPARTEMENTALE DE LA PROTECTION DES POPULATIONS SEINE-SAINT-DENIS;7172;21;-1;False;non_connu;48.909282;2.45427;5 - 7 IMMEUBLE L'EUROPEEN 5 PRO JEAN ROSTAND 93000 BOBIGNY 93005 BOBIGNY CEDEX
130012099;DIRECTION DEPARTEMENTALE DE LA PROTECTION DES POPULATIONS SEINE-ET-MARNE;7172;21;-1;False;non_connu;48.535726;2.65431;CITE ADMINISTRATIVE 20 QUAI HIPPOLYTE ROSSIGNOL 77000 MELUN 77011 MELUN CEDEX
130012107;DIRECTION DEPARTEMENTALE DES TERRITOIRES ESSONNE;7172;22;-1;False;non_connu;48.627916;2.437467;BD DE FRANCE-GEORGES POMPIDOU 91000 EVRY-COURCOURONNES 91012 EVRY CEDEX
130012115;DIRECTION DEPARTEMENTALE DES TERRITOIRES VAL D'OISE;7172;22;-1;False;non_connu;49.034793;2.079012;BATIMENT PREFECTURE 5 AV BERNARD HIRSCH 95000 CERGY
130012131;DIRECTION DEPARTEMENTALE DE LA PROTECTION DES POPULATIONS PARIS;7172;22;-1;False;non_connu;48.861658;2.365894;8 RUE FROISSART 75003 PARIS 3
130012198;DIRECTION DEPARTEMENTALE DE LA PROTECTION DES POPULATIONS YVELINES;7172;21;-1;False;non_connu;48.808427;2.14177;143 BD DE LA REINE 78000 VERSAILLES CS 33535
130012248;DIRECTION DEPARTEMENTALE DE LA PROTECTION DES POPULATIONS VAL-DE-MARNE;7172;22;-1;False;non_connu;48.783824;2.456027;3 B RUE DES ARCHIVES 94000 CRETEIL 94046 CRETEIL CEDEX
130012313;GECT INTERREG PROGRAMME GRANDE REGION;7355;non_connu;-1;False;non_connu;49.12223;6.174926;9 PL DE LA PREFECTURE 57000 METZ
130012339;DIRECTION DEPARTEMENTALE DES TERRITOIRES SEINE-ET-MARNE;7172;32;-1;False;non_connu;48.537649;2.677956;288 AV GEORGES CLEMENCEAU 77000 VAUX-LE-PENIL BP 596 77005 MELUN CEDEX
130012453;DIRECTION DEPARTEMENTALE DE LA PROTECTION DES POPULATIONS ESSONNE;7172;21;-1;False;non_connu;48.631308;2.420993;IMMEUBLE 1   N° 5 - 7 5 RUE FRANCOIS TRUFFAUT 91080 EVRY-COURCOURONNES
130012602;DIRECTION DEPARTEMENTALE TERRITOIRES JURA;7172;22;-1;False;non_connu;46.670552;5.557613;4 RUE DU CURE MARION 39000 LONS-LE-SAUNIER 39015 LONS LE SAUNIER CEDEX
130012636;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES MOSELLE;7172;42;-1;False;non_connu;;;
130012644;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES CREUSE;7172;31;-1;False;non_connu;46.170892;1.869504;2 BD SAINT PARDOUX 23000 GUERET BP 149 23011 GUERET CEDEX
130012651;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES HAUTE CORSE;7172;32;-1;False;non_connu;;;HOTEL DES FINANCES SQ SAINT VICTOR 20200 BASTIA CS 50110 20291 BASTIA CEDEX
130012669;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES ARIEGE;7172;32;-1;False;non_connu;42.963791;1.604373;55 CRS GABRIEL FAURE 09000 FOIX BP 86 09007 FOIX CEDEX
130012792;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES AISNE;7172;41;-1;False;non_connu;;;
130012800;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES ARDENNES;7172;32;-1;False;non_connu;49.765617;4.719579;50 AV D ARCHES 08000 CHARLEVILLE-MEZIERES
130012818;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES CHARENTE;7172;32;-1;False;non_connu;;;
130012826;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES SAONE ET LOIRE;7172;41;-1;False;non_connu;;;
130012834;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES SEINE ET MARNE;7172;42;-1;False;non_connu;;;
130012842;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES TARN;7172;32;-1;False;non_connu;;;
130012859;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES VAL D'OISE;7172;42;-1;False;non_connu;;;
130012867;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES EURE;7172;41;-1;False;non_connu;;;
130012875;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES LOT ET GARONNE;7172;32;-1;False;non_connu;44.203364;0.613242;1 PL DES JACOBINS 47000 AGEN BP 70016 47916 AGEN CEDEX 9
130012883;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES NIEVRE;7172;32;-1;False;non_connu;46.991379;3.157261;12 RUE HENRI BARBUSSE 58000 NEVERS BP 28 58019 NEVERS CEDEX
130012909;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES HAUT RHIN;7172;41;-1;False;non_connu;;;
130012917;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES AVEYRON;7172;32;-1;False;non_connu;44.351243;2.572802;2 PL D ARMES 12000 RODEZ CS 53513 12035 RODEZ CEDEX 9
130012941;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES HAUTE VIENNE;7172;41;-1;False;non_connu;;;
130013055;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES HAUTE SAONE;7172;32;-1;False;non_connu;47.621746;6.159288;8 PL PIERRE RENET 70000 VESOUL BP 399 70014 VESOUL CEDEX
130013063;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES SARTHE;7172;41;-1;False;non_connu;48.004279;0.200821;23 PL DES COMTES DU MAINE 72000 LE MANS CS 61405 72014 LE MANS CEDEX 2
130013071;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES SAVOIE;7172;41;-1;False;non_connu;;;
130013089;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES LOT;7172;32;-1;False;non_connu;;;
130013204;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES HAUTES ALPES;7172;32;-1;False;non_connu;44.562001;6.083093;IMMEUBLE LES CORDELIERS 4 CRS LADOUCETTE 05000 GAP BP 104 05007 GAP CEDEX
130013212;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES ARDECHE;7172;32;-1;False;non_connu;44.736084;4.604218;11 AV DU VANEL 07000 PRIVAS BP 714 07007 PRIVAS CEDEX
130013220;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES FINISTERE;7172;42;-1;False;non_connu;;;
130013238;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES GERS;7172;32;-1;False;non_connu;;;
130013246;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES HAUTE MARNE;7172;31;-1;False;non_connu;48.108308;5.144982;5 RUE DE LORRAINE 52000 CHAUMONT
130013253;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES LOIR ET CHER;7172;32;-1;False;non_connu;;;
130013261;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES LOIRE;7172;41;-1;False;non_connu;;;
130013295;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES MAINE ET LOIRE;7172;41;-1;False;non_connu;47.467172;-0.55607;1 RUE TALOT 49100 ANGERS BP 84112 49041 ANGERS CEDEX 01
130013303;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES TARN ET GARONNE;7172;32;-1;False;non_connu;;;
130013311;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES VAR;7172;42;-1;False;non_connu;43.119747;5.935569;CENTRE MAYOL PL DE BESAGNE 83000 TOULON CS 91409 83056 TOULON CEDEX
130014673;AGENCE TECHNIQUE DEPARTEMENTALE DE L'EAU DE LA MAYENNE;7379;non_connu;-1;False;non_connu;48.069693;-0.767228;HOTEL DU DEPARTEMENT 39 RUE MAZAGRAN 53000 LAVAL BP 1429 53014 LAVAL CEDEX
130014707;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES ALLIER;7172;32;-1;False;non_connu;;;
130014715;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES CANTAL;7172;31;-1;False;non_connu;;;
130014723;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES CORREZE;7172;32;-1;False;non_connu;;;
130014731;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES DORDOGNE;7172;41;-1;False;non_connu;45.180628;0.71235;15 RUE 26EME RGT D INFANTERIE 24000 PERIGUEUX CS 61000 24053 PERIGUEUX CEDEX 
130014749;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES HAUTE-LOIRE;7172;32;-1;False;non_connu;;;
130014756;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES HAUTE-SAVOIE;7172;41;-1;False;non_connu;45.953355;6.104795;18 RUE DE LA GARE 74000 ANNECY BP 330 74008 ANNECY CEDEX
130014764;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES ISERE;7172;42;-1;False;non_connu;45.191382;5.724945;8 RUE DE BELGRADE 38000 GRENOBLE 38022 GRENOBLE CEDEX 1
130014772;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES LOZERE;7172;22;-1;False;non_connu;44.519528;3.498745;1 T BD LUCIEN ARNAULT 48000 MENDE BP 131 48005 MENDE CEDEX
130014780;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES INDRE-ET-LOIRE;7172;41;-1;False;non_connu;;;
130014798;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES YONNE;7172;32;-1;False;non_connu;;;
130014947;DIRECTION DEPARTEMENTALE FINANCES PUBLIQUES YVELINES;7172;42;-1;False;non_connu;;;
130021900;SPIC DE STATIONNEMENT;4150;non_connu;-1;False;non_connu;43.444233;6.637585;MAIRIE DE ROQUEBRUNE SUR ARGENS RUE GRANDE ANDRE CABASSE 83520 ROQUEBRUNE-SUR-ARGENS
130022650;CENTRE COMMUNAL D ACTION SOCIALE;7361;non_connu;-1;False;non_connu;49.072154;-0.06988;MAIRIE CHATEAU DU BREUIL 14140 MEZIDON VALLEE D'AUGE
130025877;DIRECTION REGIONALE DES DOUANES PAYS DE LA LOIRE;7172;non_connu;-1;False;non_connu;47.210927;-1.576359;7 PL DU GENERAL MELLINET 44100 NANTES 44184 NANTES CEDEX 4
130025885;DIRECTION REGIONALE DES DOUANES DIJON;7172;non_connu;-1;False;non_connu;47.326642;5.03214;12 RUE MONTMARTRE 21000 DIJON
130025893;DIRECTION REGIONALE DES DOUANES ROISSY-FRET;7172;non_connu;-1;False;non_connu;49.007718;2.513583;RUE DU SIGNE AEROPORT CHARLES DE GAULLE 95700 ROISSY-EN-FRANCE 95701 ROISSY CHARLES DE GAULLE CEDEX 1
130025901;DIRECTION REGIONALE DES DOUANES ROISSY-VOYAGEURS;7172;non_connu;-1;False;non_connu;49.007718;2.513583;RUE DU SIGNE AEROPORT CHARLES DE GAULLE 95700 ROISSY-EN-FRANCE 95701 ROISSY CHARLES DE GAULLE CEDEX 1
130026248;DIRECTION TERRITORIALE DE LA POLICE NATIONALE DE LA GUYANE;7172;41;-1;False;non_connu;4.938518;-52.332733;24 AV DU GENERAL DE GAULLE 97300 CAYENNE BP 7007
130026255;DIRECTION TERRITORIALE DE LA POLICE NATIONALE DE MAYOTTE;7172;non_connu;-1;False;non_connu;-12.792027;45.18131;41 RUE DE L'HOPITAL 97600 MAMOUDZOU BP 151
130026479;DIRECTION INTERDEPARTEMENTALE DE LA POLICE AUX FRONTIERES - PONTARLIER;7172;21;-1;False;non_connu;46.901105;6.354487;16 ROC GEORGES POMPIDOU 25300 PONTARLIER BP 284 25304 PONTARLIER CEDEX
130026842;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL AIN;7172;non_connu;-1;False;non_connu;46.202569;5.221891;45 AV ALSACE LORRAINE 01000 BOURG-EN-BRESSE
130026859;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL AISNE;7172;non_connu;-1;False;non_connu;;;
130026867;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL ALLIER;7172;non_connu;-1;False;non_connu;46.567575;3.334613;2 RUE MICHEL DE L HOSPITAL 03000 MOULINS
130026875;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL ALPES-DE-HAUTE-PROVENCE;7172;non_connu;-1;False;non_connu;44.092092;6.237949;8 RUE DOCTEUR ROMIEU 04000 DIGNE-LES-BAINS
130026883;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL HAUTES-ALPES;7172;non_connu;-1;False;non_connu;44.557591;6.076197;28 RUE ST AREY 05000 GAP BP 80100 05011 GAP CEDEX
130026891;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL ALPES-MARITIMES;7172;non_connu;-1;False;non_connu;43.67538;7.19965;147 BD DU MERCANTOUR 06200 NICE 06286 NICE CEDEX 3
130026909;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL ARDECHE;7172;non_connu;-1;False;non_connu;44.735615;4.600381;3 BD DE VERNON 07000 PRIVAS
130026917;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL ARDENNES;7172;non_connu;-1;False;non_connu;49.760035;4.72009;1 PL DE LA PREFECTURE 08000 CHARLEVILLE-MEZIERES BP 60002 08005 CHARLEVILLE MEZIERES CEDEX
130026925;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL ARIEGE;7172;non_connu;-1;False;non_connu;42.967085;1.605957;2 RUE DE LA PREFECTURE C ERIGNAC 09000 FOIX 09007 FOIX CEDEX
130026933;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL AUBE;7172;non_connu;-1;False;non_connu;48.294726;4.083927;2 MAIL DES CHARMILLES 10000 TROYES
130026941;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL AUDE;7172;non_connu;-1;False;non_connu;43.214867;2.353742;52 RUE JEAN BRINGER 11000 CARCASSONNE
130026958;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL AVEYRON;7172;non_connu;-1;False;non_connu;44.349146;2.573176;CENTRE ADMINISTRATIF PL DU MARECHAL FOCH 12000 RODEZ CS 73114 12031 RODEZ CEDEX 9
130026966;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL BOUCHES-DU-RHONE;7172;non_connu;-1;False;non_connu;43.291239;5.379533;PL FELIX BARET 13006 MARSEILLE 6 CS 80001 13282 MARSEILLE CEDEX 20
130026974;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL CALVADOS;7172;non_connu;-1;False;non_connu;49.178833;-0.363249;RUE DANIEL HUET 14000 CAEN 14038 CAEN CEDEX 9
130026982;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL CANTAL;7172;non_connu;-1;False;non_connu;44.928651;2.447178;CRS MONTHYON 15000 AURILLAC
130026990;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL CHARENTE;7172;non_connu;-1;False;non_connu;45.646435;0.157823;47 RUE DE L'ARSENAL 16000 ANGOULEME CS 92301 16023 ANGOULEME CEDEX
130027006;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL CHARENTE-MARITIME;7172;non_connu;-1;False;non_connu;46.157275;-1.156996;38 RUE REAUMUR 17000 LA ROCHELLE CS 70000
130027014;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL CHER;7172;non_connu;-1;False;non_connu;47.080928;2.395806;PL MARCEL PLAISANT 18000 BOURGES CS 60022 18020 BOURGES CEDEX
130027022;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL CORREZE;7172;non_connu;-1;False;non_connu;45.271228;1.76909;1 RUE SOUHAM 19000 TULLE 19012 TULLE CEDEX
130027030;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL COTE-D'OR;7172;non_connu;-1;False;non_connu;;;
130027048;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL COTES-D'ARMOR;7172;non_connu;-1;False;non_connu;48.513873;-2.764382;1 PL DU GENERAL DE GAULLE 22000 SAINT-BRIEUC BP 2370 22023 ST BRIEUC CEDEX 1
130027055;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL CREUSE;7172;non_connu;-1;False;non_connu;46.170012;1.869123;4 RUE ANCIENNE MAIRIE 23000 GUERET
130027063;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL DORDOGNE;7172;non_connu;-1;False;non_connu;45.182104;0.716255;CITE ADMINISTRATIVE 24000 PERIGUEUX 24024 PERIGUEUX CEDEX
130027071;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL DOUBS;7172;non_connu;-1;False;non_connu;47.247785;6.023585;5 VOIE GISELE HALIMI 25000 BESANCON
130027089;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL DROME;7172;non_connu;-1;False;non_connu;44.935565;4.893425;3 BD VAUBAN 26000 VALENCE
130027097;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL MORBIHAN;7172;non_connu;-1;False;non_connu;47.655762;-2.761458;24 PL DE LA REPUBLIQUE 56000 VANNES BP 501 56019 VANNES CEDEX
130027105;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL MOSELLE;7172;non_connu;-1;False;non_connu;49.12223;6.174926;9 PL DE LA PREFECTURE 57000 METZ BP 71014 57034 METZ CEDEX 01
130027113;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL NIEVRE;7172;non_connu;-1;False;non_connu;46.993373;3.162801;40 RUE DE LA PREFECTURE 58000 NEVERS 58026 NEVERS CEDEX
130027121;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL NORD;7172;non_connu;-1;False;non_connu;;;
130027139;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL OISE;7172;non_connu;-1;False;non_connu;49.438025;2.074119;1 PL DE LA PREFECTURE 60000 BEAUVAIS 60022 BEAUVAIS CEDEX
130027147;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL ORNE;7172;non_connu;-1;False;non_connu;48.432258;0.091217;39 RUE SAINT BLAISE 61000 ALENCON CS 50529 61018 ALENCON CEDEX
130027154;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL PUY-DE-DOME;7172;non_connu;-1;False;non_connu;45.776035;3.084029;1 RUE D ASSAS 63000 CLERMONT-FERRAND
130027162;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL HAUTES-PYRENEES;7172;non_connu;-1;False;non_connu;43.235131;0.083413;1 PL CHARLES DE GAULLE 65000 TARBES CS 61350 65013 TARBES CEDEX 9
130027170;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL PYRENEES-ORIENTALES;7172;non_connu;-1;False;non_connu;42.700031;2.893436;24 QUAI SADI CARNOT 66000 PERPIGNAN
130027188;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL BAS-RHIN;7172;non_connu;-1;False;non_connu;48.587819;7.755007;5 PL DE LA REPUBLIQUE 67000 STRASBOURG 67073 STRASBOURG CEDEX
130027196;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL HAUT-RHIN;7172;non_connu;-1;False;non_connu;48.074207;7.351418;7 RUE BRUAT 68000 COLMAR
130027204;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL RHONE;7172;non_connu;-1;False;non_connu;45.760986;4.844263;106 RUE PIERRE CORNEILLE 69003 LYON 3EME 69419 LYON CEDEX 03
130027212;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL HAUTE-SAONE;7172;non_connu;-1;False;non_connu;47.623167;6.153385;1 RUE DE LA PREFECTURE 70000 VESOUL 70013 VESOUL CEDEX
130027220;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL SARTHE;7172;non_connu;-1;False;non_connu;48.001912;0.19857;PL ARISTIDE BRIAND 72000 LE MANS 72041 LE MANS CEDEX 9
130027238;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL SAVOIE;7172;non_connu;-1;False;non_connu;;;
130027246;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL HAUTE-SAVOIE;7172;non_connu;-1;False;non_connu;45.903805;6.13253;RUE DU 30EME REG INFANTERIE 74000 ANNECY
130027253;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL PAS-DE-CALAIS;7172;non_connu;-1;False;non_connu;50.291707;2.764172;RUE FERDINAND BUISSON 62000 ARRAS 62020 ARRAS CEDEX 9
130027261;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL EURE;7172;non_connu;-1;False;non_connu;49.025634;1.142694;BD GEORGES CHAUVIN 27000 EVREUX CS 40011 27020 EVREUX CEDEX
130027279;SECRETARIAT GENERAL COMMUN DEPARTEMENTAL EURE-ET-LOIR;7172;non_connu;-1;False;non_connu;48.445572;1.48177;PL DE LA REPUBLIQUE 28000 CHARTRES CS 80537 28019 CHARTRES CEDEX
